ID,대출등급
TEST_20974,B
TEST_20975,C
TEST_20976,B
TEST_20977,B
TEST_20978,A
TEST_20979,A
TEST_20980,B
TEST_20981,A
TEST_20982,B
TEST_20983,B
TEST_20984,B
TEST_20985,F
TEST_20986,B
TEST_20987,B
TEST_20988,B
TEST_20989,F
TEST_20990,B
TEST_20991,B
TEST_20992,F
TEST_20993,B
TEST_20994,B
TEST_20995,B
TEST_20996,B
TEST_20997,A
TEST_20998,B
TEST_20999,A
TEST_21000,C
TEST_21001,B
TEST_21002,B
TEST_21003,B
TEST_21004,B
TEST_21005,B
TEST_21006,C
TEST_21007,B
TEST_21008,B
TEST_21009,D
TEST_21010,A
TEST_21011,B
TEST_21012,C
TEST_21013,C
TEST_21014,A
TEST_21015,E
TEST_21016,C
TEST_21017,B
TEST_21018,B
TEST_21019,B
TEST_21020,B
TEST_21021,B
TEST_21022,B
TEST_21023,A
TEST_21024,B
TEST_21025,B
TEST_21026,B
TEST_21027,B
TEST_21028,B
TEST_21029,B
TEST_21030,B
TEST_21031,B
TEST_21032,B
TEST_21033,B
TEST_21034,C
TEST_21035,C
TEST_21036,F
TEST_21037,C
TEST_21038,C
TEST_21039,B
TEST_21040,B
TEST_21041,B
TEST_21042,B
TEST_21043,C
TEST_21044,B
TEST_21045,B
TEST_21046,C
TEST_21047,B
TEST_21048,B
TEST_21049,C
TEST_21050,B
TEST_21051,A
TEST_21052,B
TEST_21053,A
TEST_21054,C
TEST_21055,A
TEST_21056,B
TEST_21057,C
TEST_21058,B
TEST_21059,C
TEST_21060,A
TEST_21061,B
TEST_21062,C
TEST_21063,E
TEST_21064,C
TEST_21065,C
TEST_21066,F
TEST_21067,C
TEST_21068,A
TEST_21069,F
TEST_21070,B
TEST_21071,C
TEST_21072,B
TEST_21073,C
TEST_21074,F
TEST_21075,A
TEST_21076,C
TEST_21077,C
TEST_21078,C
TEST_21079,C
TEST_21080,C
TEST_21081,G
TEST_21082,A
TEST_21083,B
TEST_21084,D
TEST_21085,D
TEST_21086,B
TEST_21087,E
TEST_21088,A
TEST_21089,B
TEST_21090,B
TEST_21091,A
TEST_21092,B
TEST_21093,B
TEST_21094,B
TEST_21095,F
TEST_21096,B
TEST_21097,B
TEST_21098,C
TEST_21099,B
TEST_21100,C
TEST_21101,B
TEST_21102,E
TEST_21103,B
TEST_21104,B
TEST_21105,B
TEST_21106,B
TEST_21107,B
TEST_21108,A
TEST_21109,B
TEST_21110,B
TEST_21111,B
TEST_21112,B
TEST_21113,D
TEST_21114,B
TEST_21115,A
TEST_21116,B
TEST_21117,A
TEST_21118,F
TEST_21119,C
TEST_21120,B
TEST_21121,C
TEST_21122,B
TEST_21123,D
TEST_21124,C
TEST_21125,B
TEST_21126,C
TEST_21127,A
TEST_21128,B
TEST_21129,C
TEST_21130,B
TEST_21131,C
TEST_21132,B
TEST_21133,B
TEST_21134,C
TEST_21135,B
TEST_21136,A
TEST_21137,B
TEST_21138,B
TEST_21139,C
TEST_21140,B
TEST_21141,B
TEST_21142,B
TEST_21143,B
TEST_21144,B
TEST_21145,C
TEST_21146,A
TEST_21147,D
TEST_21148,C
TEST_21149,C
TEST_21150,B
TEST_21151,A
TEST_21152,C
TEST_21153,C
TEST_21154,A
TEST_21155,F
TEST_21156,B
TEST_21157,C
TEST_21158,A
TEST_21159,D
TEST_21160,B
TEST_21161,B
TEST_21162,F
TEST_21163,B
TEST_21164,B
TEST_21165,A
TEST_21166,B
TEST_21167,B
TEST_21168,C
TEST_21169,B
TEST_21170,C
TEST_21171,A
TEST_21172,C
TEST_21173,D
TEST_21174,B
TEST_21175,A
TEST_21176,A
TEST_21177,A
TEST_21178,B
TEST_21179,A
TEST_21180,C
TEST_21181,C
TEST_21182,A
TEST_21183,B
TEST_21184,B
TEST_21185,C
TEST_21186,C
TEST_21187,B
TEST_21188,B
TEST_21189,C
TEST_21190,A
TEST_21191,F
TEST_21192,B
TEST_21193,D
TEST_21194,B
TEST_21195,D
TEST_21196,A
TEST_21197,C
TEST_21198,E
TEST_21199,B
TEST_21200,C
TEST_21201,D
TEST_21202,B
TEST_21203,D
TEST_21204,E
TEST_21205,D
TEST_21206,A
TEST_21207,B
TEST_21208,C
TEST_21209,C
TEST_21210,B
TEST_21211,F
TEST_21212,F
TEST_21213,C
TEST_21214,B
TEST_21215,F
TEST_21216,C
TEST_21217,B
TEST_21218,C
TEST_21219,A
TEST_21220,C
TEST_21221,C
TEST_21222,B
TEST_21223,B
TEST_21224,B
TEST_21225,F
TEST_21226,C
TEST_21227,F
TEST_21228,F
TEST_21229,C
TEST_21230,B
TEST_21231,B
TEST_21232,D
TEST_21233,B
TEST_21234,C
TEST_21235,F
TEST_21236,C
TEST_21237,A
TEST_21238,D
TEST_21239,B
TEST_21240,B
TEST_21241,A
TEST_21242,C
TEST_21243,A
TEST_21244,C
TEST_21245,C
TEST_21246,F
TEST_21247,A
TEST_21248,A
TEST_21249,C
TEST_21250,C
TEST_21251,B
TEST_21252,B
TEST_21253,C
TEST_21254,B
TEST_21255,C
TEST_21256,B
TEST_21257,C
TEST_21258,C
TEST_21259,B
TEST_21260,B
TEST_21261,A
TEST_21262,B
TEST_21263,A
TEST_21264,B
TEST_21265,B
TEST_21266,B
TEST_21267,A
TEST_21268,B
TEST_21269,C
TEST_21270,B
TEST_21271,B
TEST_21272,B
TEST_21273,B
TEST_21274,A
TEST_21275,A
TEST_21276,B
TEST_21277,F
TEST_21278,B
TEST_21279,A
TEST_21280,F
TEST_21281,E
TEST_21282,B
TEST_21283,B
TEST_21284,A
TEST_21285,B
TEST_21286,A
TEST_21287,A
TEST_21288,F
TEST_21289,C
TEST_21290,B
TEST_21291,B
TEST_21292,B
TEST_21293,C
TEST_21294,C
TEST_21295,C
TEST_21296,A
TEST_21297,C
TEST_21298,B
TEST_21299,C
TEST_21300,E
TEST_21301,A
TEST_21302,F
TEST_21303,F
TEST_21304,C
TEST_21305,F
TEST_21306,B
TEST_21307,B
TEST_21308,B
TEST_21309,B
TEST_21310,C
TEST_21311,A
TEST_21312,C
TEST_21313,C
TEST_21314,C
TEST_21315,C
TEST_21316,A
TEST_21317,F
TEST_21318,C
TEST_21319,A
TEST_21320,B
TEST_21321,F
TEST_21322,C
TEST_21323,B
TEST_21324,C
TEST_21325,C
TEST_21326,D
TEST_21327,E
TEST_21328,B
TEST_21329,C
TEST_21330,A
TEST_21331,B
TEST_21332,D
TEST_21333,B
TEST_21334,B
TEST_21335,C
TEST_21336,A
TEST_21337,A
TEST_21338,E
TEST_21339,C
TEST_21340,C
TEST_21341,F
TEST_21342,C
TEST_21343,C
TEST_21344,F
TEST_21345,B
TEST_21346,A
TEST_21347,E
TEST_21348,B
TEST_21349,B
TEST_21350,D
TEST_21351,B
TEST_21352,A
TEST_21353,C
TEST_21354,E
TEST_21355,A
TEST_21356,B
TEST_21357,F
TEST_21358,D
TEST_21359,B
TEST_21360,B
TEST_21361,D
TEST_21362,D
TEST_21363,B
TEST_21364,B
TEST_21365,D
TEST_21366,B
TEST_21367,B
TEST_21368,A
TEST_21369,B
TEST_21370,F
TEST_21371,A
TEST_21372,E
TEST_21373,E
TEST_21374,A
TEST_21375,B
TEST_21376,C
TEST_21377,B
TEST_21378,C
TEST_21379,F
TEST_21380,A
TEST_21381,E
TEST_21382,C
TEST_21383,F
TEST_21384,C
TEST_21385,C
TEST_21386,C
TEST_21387,B
TEST_21388,C
TEST_21389,B
TEST_21390,B
TEST_21391,B
TEST_21392,B
TEST_21393,B
TEST_21394,B
TEST_21395,B
TEST_21396,A
TEST_21397,A
TEST_21398,C
TEST_21399,B
TEST_21400,B
TEST_21401,A
TEST_21402,B
TEST_21403,B
TEST_21404,C
TEST_21405,D
TEST_21406,B
TEST_21407,C
TEST_21408,C
TEST_21409,B
TEST_21410,D
TEST_21411,B
TEST_21412,C
TEST_21413,B
TEST_21414,C
TEST_21415,A
TEST_21416,B
TEST_21417,B
TEST_21418,B
TEST_21419,B
TEST_21420,C
TEST_21421,A
TEST_21422,C
TEST_21423,C
TEST_21424,B
TEST_21425,A
TEST_21426,C
TEST_21427,B
TEST_21428,B
TEST_21429,C
TEST_21430,B
TEST_21431,A
TEST_21432,C
TEST_21433,B
TEST_21434,B
TEST_21435,C
TEST_21436,B
TEST_21437,B
TEST_21438,B
TEST_21439,A
TEST_21440,B
TEST_21441,B
TEST_21442,A
TEST_21443,B
TEST_21444,B
TEST_21445,B
TEST_21446,C
TEST_21447,B
TEST_21448,A
TEST_21449,C
TEST_21450,C
TEST_21451,B
TEST_21452,B
TEST_21453,B
TEST_21454,B
TEST_21455,D
TEST_21456,E
TEST_21457,C
TEST_21458,E
TEST_21459,B
TEST_21460,C
TEST_21461,A
TEST_21462,C
TEST_21463,A
TEST_21464,C
TEST_21465,A
TEST_21466,D
TEST_21467,B
TEST_21468,B
TEST_21469,F
TEST_21470,A
TEST_21471,B
TEST_21472,B
TEST_21473,D
TEST_21474,C
TEST_21475,C
TEST_21476,A
TEST_21477,C
TEST_21478,C
TEST_21479,C
TEST_21480,B
TEST_21481,B
TEST_21482,F
TEST_21483,B
TEST_21484,C
TEST_21485,G
TEST_21486,C
TEST_21487,E
TEST_21488,B
TEST_21489,B
TEST_21490,E
TEST_21491,A
TEST_21492,F
TEST_21493,B
TEST_21494,D
TEST_21495,C
TEST_21496,B
TEST_21497,B
TEST_21498,A
TEST_21499,D
TEST_21500,A
TEST_21501,E
TEST_21502,C
TEST_21503,C
TEST_21504,B
TEST_21505,C
TEST_21506,B
TEST_21507,E
TEST_21508,C
TEST_21509,E
TEST_21510,B
TEST_21511,F
TEST_21512,F
TEST_21513,F
TEST_21514,B
TEST_21515,B
TEST_21516,B
TEST_21517,B
TEST_21518,D
TEST_21519,A
TEST_21520,C
TEST_21521,D
TEST_21522,C
TEST_21523,B
TEST_21524,A
TEST_21525,C
TEST_21526,A
TEST_21527,B
TEST_21528,F
TEST_21529,B
TEST_21530,C
TEST_21531,A
TEST_21532,C
TEST_21533,B
TEST_21534,C
TEST_21535,B
TEST_21536,A
TEST_21537,B
TEST_21538,B
TEST_21539,A
TEST_21540,B
TEST_21541,B
TEST_21542,B
TEST_21543,C
TEST_21544,F
TEST_21545,B
TEST_21546,B
TEST_21547,B
TEST_21548,B
TEST_21549,C
TEST_21550,B
TEST_21551,B
TEST_21552,A
TEST_21553,B
TEST_21554,B
TEST_21555,D
TEST_21556,C
TEST_21557,B
TEST_21558,B
TEST_21559,C
TEST_21560,B
TEST_21561,C
TEST_21562,A
TEST_21563,E
TEST_21564,B
TEST_21565,C
TEST_21566,B
TEST_21567,C
TEST_21568,E
TEST_21569,C
TEST_21570,C
TEST_21571,D
TEST_21572,A
TEST_21573,C
TEST_21574,A
TEST_21575,A
TEST_21576,B
TEST_21577,B
TEST_21578,A
TEST_21579,C
TEST_21580,C
TEST_21581,C
TEST_21582,F
TEST_21583,F
TEST_21584,B
TEST_21585,B
TEST_21586,F
TEST_21587,E
TEST_21588,B
TEST_21589,B
TEST_21590,A
TEST_21591,B
TEST_21592,B
TEST_21593,D
TEST_21594,D
TEST_21595,C
TEST_21596,A
TEST_21597,C
TEST_21598,C
TEST_21599,B
TEST_21600,A
TEST_21601,C
TEST_21602,C
TEST_21603,B
TEST_21604,C
TEST_21605,B
TEST_21606,B
TEST_21607,E
TEST_21608,A
TEST_21609,D
TEST_21610,B
TEST_21611,D
TEST_21612,B
TEST_21613,B
TEST_21614,A
TEST_21615,B
TEST_21616,C
TEST_21617,D
TEST_21618,B
TEST_21619,A
TEST_21620,B
TEST_21621,A
TEST_21622,B
TEST_21623,C
TEST_21624,A
TEST_21625,C
TEST_21626,C
TEST_21627,B
TEST_21628,C
TEST_21629,B
TEST_21630,B
TEST_21631,C
TEST_21632,B
TEST_21633,B
TEST_21634,B
TEST_21635,C
TEST_21636,A
TEST_21637,A
TEST_21638,D
TEST_21639,F
TEST_21640,F
TEST_21641,D
TEST_21642,A
TEST_21643,A
TEST_21644,C
TEST_21645,D
TEST_21646,F
TEST_21647,B
TEST_21648,C
TEST_21649,B
TEST_21650,C
TEST_21651,C
TEST_21652,B
TEST_21653,C
TEST_21654,E
TEST_21655,B
TEST_21656,B
TEST_21657,B
TEST_21658,B
TEST_21659,C
TEST_21660,B
TEST_21661,C
TEST_21662,D
TEST_21663,B
TEST_21664,A
TEST_21665,A
TEST_21666,F
TEST_21667,A
TEST_21668,B
TEST_21669,B
TEST_21670,A
TEST_21671,D
TEST_21672,A
TEST_21673,C
TEST_21674,C
TEST_21675,C
TEST_21676,B
TEST_21677,D
TEST_21678,A
TEST_21679,B
TEST_21680,D
TEST_21681,C
TEST_21682,C
TEST_21683,C
TEST_21684,B
TEST_21685,C
TEST_21686,C
TEST_21687,B
TEST_21688,A
TEST_21689,D
TEST_21690,B
TEST_21691,C
TEST_21692,B
TEST_21693,C
TEST_21694,A
TEST_21695,C
TEST_21696,C
TEST_21697,F
TEST_21698,B
TEST_21699,A
TEST_21700,B
TEST_21701,B
TEST_21702,B
TEST_21703,A
TEST_21704,A
TEST_21705,A
TEST_21706,E
TEST_21707,B
TEST_21708,B
TEST_21709,A
TEST_21710,C
TEST_21711,A
TEST_21712,B
TEST_21713,B
TEST_21714,B
TEST_21715,B
TEST_21716,A
TEST_21717,B
TEST_21718,B
TEST_21719,C
TEST_21720,B
TEST_21721,A
TEST_21722,A
TEST_21723,B
TEST_21724,B
TEST_21725,B
TEST_21726,C
TEST_21727,C
TEST_21728,A
TEST_21729,C
TEST_21730,B
TEST_21731,A
TEST_21732,C
TEST_21733,B
TEST_21734,B
TEST_21735,B
TEST_21736,B
TEST_21737,B
TEST_21738,C
TEST_21739,A
TEST_21740,C
TEST_21741,B
TEST_21742,A
TEST_21743,A
TEST_21744,C
TEST_21745,B
TEST_21746,C
TEST_21747,D
TEST_21748,B
TEST_21749,E
TEST_21750,E
TEST_21751,B
TEST_21752,F
TEST_21753,F
TEST_21754,B
TEST_21755,C
TEST_21756,D
TEST_21757,C
TEST_21758,B
TEST_21759,C
TEST_21760,B
TEST_21761,C
TEST_21762,A
TEST_21763,C
TEST_21764,F
TEST_21765,B
TEST_21766,D
TEST_21767,C
TEST_21768,C
TEST_21769,B
TEST_21770,E
TEST_21771,B
TEST_21772,D
TEST_21773,A
TEST_21774,F
TEST_21775,B
TEST_21776,C
TEST_21777,B
TEST_21778,B
TEST_21779,A
TEST_21780,B
TEST_21781,C
TEST_21782,E
TEST_21783,F
TEST_21784,B
TEST_21785,B
TEST_21786,D
TEST_21787,C
TEST_21788,A
TEST_21789,B
TEST_21790,C
TEST_21791,C
TEST_21792,A
TEST_21793,C
TEST_21794,F
TEST_21795,C
TEST_21796,A
TEST_21797,C
TEST_21798,D
TEST_21799,C
TEST_21800,A
TEST_21801,D
TEST_21802,E
TEST_21803,B
TEST_21804,C
TEST_21805,D
TEST_21806,B
TEST_21807,B
TEST_21808,B
TEST_21809,B
TEST_21810,C
TEST_21811,B
TEST_21812,B
TEST_21813,A
TEST_21814,A
TEST_21815,C
TEST_21816,F
TEST_21817,C
TEST_21818,B
TEST_21819,B
TEST_21820,D
TEST_21821,B
TEST_21822,B
TEST_21823,C
TEST_21824,E
TEST_21825,C
TEST_21826,B
TEST_21827,B
TEST_21828,B
TEST_21829,C
TEST_21830,B
TEST_21831,F
TEST_21832,E
TEST_21833,C
TEST_21834,A
TEST_21835,A
TEST_21836,D
TEST_21837,D
TEST_21838,B
TEST_21839,C
TEST_21840,A
TEST_21841,B
TEST_21842,A
TEST_21843,F
TEST_21844,C
TEST_21845,B
TEST_21846,D
TEST_21847,E
TEST_21848,B
TEST_21849,B
TEST_21850,F
TEST_21851,B
TEST_21852,C
TEST_21853,A
TEST_21854,D
TEST_21855,C
TEST_21856,B
TEST_21857,B
TEST_21858,B
TEST_21859,B
TEST_21860,B
TEST_21861,B
TEST_21862,B
TEST_21863,C
TEST_21864,F
TEST_21865,B
TEST_21866,A
TEST_21867,F
TEST_21868,F
TEST_21869,B
TEST_21870,B
TEST_21871,B
TEST_21872,A
TEST_21873,B
TEST_21874,B
TEST_21875,B
TEST_21876,B
TEST_21877,B
TEST_21878,A
TEST_21879,B
TEST_21880,A
TEST_21881,F
TEST_21882,D
TEST_21883,B
TEST_21884,B
TEST_21885,B
TEST_21886,C
TEST_21887,D
TEST_21888,B
TEST_21889,C
TEST_21890,B
TEST_21891,B
TEST_21892,B
TEST_21893,C
TEST_21894,B
TEST_21895,B
TEST_21896,B
TEST_21897,F
TEST_21898,C
TEST_21899,B
TEST_21900,B
TEST_21901,A
TEST_21902,B
TEST_21903,B
TEST_21904,B
TEST_21905,C
TEST_21906,C
TEST_21907,B
TEST_21908,F
TEST_21909,C
TEST_21910,B
TEST_21911,B
TEST_21912,B
TEST_21913,C
TEST_21914,D
TEST_21915,B
TEST_21916,B
TEST_21917,D
TEST_21918,B
TEST_21919,B
TEST_21920,B
TEST_21921,B
TEST_21922,C
TEST_21923,E
TEST_21924,B
TEST_21925,B
TEST_21926,B
TEST_21927,D
TEST_21928,A
TEST_21929,C
TEST_21930,B
TEST_21931,A
TEST_21932,D
TEST_21933,D
TEST_21934,B
TEST_21935,F
TEST_21936,F
TEST_21937,B
TEST_21938,C
TEST_21939,C
TEST_21940,E
TEST_21941,B
TEST_21942,B
TEST_21943,F
TEST_21944,B
TEST_21945,C
TEST_21946,B
TEST_21947,D
TEST_21948,B
TEST_21949,A
TEST_21950,B
TEST_21951,C
TEST_21952,C
TEST_21953,B
TEST_21954,C
TEST_21955,A
TEST_21956,B
TEST_21957,C
TEST_21958,E
TEST_21959,B
TEST_21960,B
TEST_21961,B
TEST_21962,B
TEST_21963,C
TEST_21964,B
TEST_21965,B
TEST_21966,D
TEST_21967,C
TEST_21968,D
TEST_21969,B
TEST_21970,B
TEST_21971,C
TEST_21972,B
TEST_21973,C
TEST_21974,C
TEST_21975,C
TEST_21976,A
TEST_21977,D
TEST_21978,C
TEST_21979,C
TEST_21980,A
TEST_21981,A
TEST_21982,B
TEST_21983,B
TEST_21984,B
TEST_21985,A
TEST_21986,B
TEST_21987,D
TEST_21988,B
TEST_21989,B
TEST_21990,D
TEST_21991,B
TEST_21992,B
TEST_21993,F
TEST_21994,B
TEST_21995,B
TEST_21996,C
TEST_21997,A
TEST_21998,B
TEST_21999,C
TEST_22000,C
TEST_22001,E
TEST_22002,F
TEST_22003,C
TEST_22004,A
TEST_22005,B
TEST_22006,A
TEST_22007,C
TEST_22008,F
TEST_22009,D
TEST_22010,D
TEST_22011,D
TEST_22012,D
TEST_22013,B
TEST_22014,B
TEST_22015,B
TEST_22016,D
TEST_22017,B
TEST_22018,B
TEST_22019,B
TEST_22020,B
TEST_22021,C
TEST_22022,B
TEST_22023,C
TEST_22024,C
TEST_22025,B
TEST_22026,B
TEST_22027,C
TEST_22028,C
TEST_22029,B
TEST_22030,B
TEST_22031,B
TEST_22032,B
TEST_22033,B
TEST_22034,B
TEST_22035,B
TEST_22036,C
TEST_22037,A
TEST_22038,B
TEST_22039,E
TEST_22040,D
TEST_22041,C
TEST_22042,C
TEST_22043,B
TEST_22044,B
TEST_22045,C
TEST_22046,B
TEST_22047,A
TEST_22048,C
TEST_22049,F
TEST_22050,B
TEST_22051,B
TEST_22052,C
TEST_22053,B
TEST_22054,B
TEST_22055,B
TEST_22056,C
TEST_22057,B
TEST_22058,B
TEST_22059,B
TEST_22060,C
TEST_22061,B
TEST_22062,C
TEST_22063,B
TEST_22064,A
TEST_22065,B
TEST_22066,B
TEST_22067,C
TEST_22068,C
TEST_22069,B
TEST_22070,D
TEST_22071,B
TEST_22072,A
TEST_22073,B
TEST_22074,F
TEST_22075,B
TEST_22076,B
TEST_22077,C
TEST_22078,C
TEST_22079,F
TEST_22080,E
TEST_22081,C
TEST_22082,D
TEST_22083,B
TEST_22084,E
TEST_22085,B
TEST_22086,C
TEST_22087,C
TEST_22088,C
TEST_22089,C
TEST_22090,D
TEST_22091,B
TEST_22092,A
TEST_22093,A
TEST_22094,B
TEST_22095,E
TEST_22096,C
TEST_22097,C
TEST_22098,A
TEST_22099,B
TEST_22100,B
TEST_22101,B
TEST_22102,E
TEST_22103,C
TEST_22104,D
TEST_22105,C
TEST_22106,D
TEST_22107,D
TEST_22108,B
TEST_22109,B
TEST_22110,B
TEST_22111,A
TEST_22112,A
TEST_22113,B
TEST_22114,A
TEST_22115,C
TEST_22116,A
TEST_22117,C
TEST_22118,B
TEST_22119,E
TEST_22120,A
TEST_22121,B
TEST_22122,A
TEST_22123,A
TEST_22124,B
TEST_22125,C
TEST_22126,B
TEST_22127,C
TEST_22128,B
TEST_22129,D
TEST_22130,B
TEST_22131,B
TEST_22132,B
TEST_22133,B
TEST_22134,B
TEST_22135,A
TEST_22136,B
TEST_22137,A
TEST_22138,C
TEST_22139,F
TEST_22140,A
TEST_22141,C
TEST_22142,F
TEST_22143,A
TEST_22144,B
TEST_22145,B
TEST_22146,B
TEST_22147,C
TEST_22148,C
TEST_22149,B
TEST_22150,C
TEST_22151,C
TEST_22152,B
TEST_22153,A
TEST_22154,C
TEST_22155,B
TEST_22156,C
TEST_22157,F
TEST_22158,B
TEST_22159,B
TEST_22160,F
TEST_22161,B
TEST_22162,B
TEST_22163,B
TEST_22164,C
TEST_22165,B
TEST_22166,B
TEST_22167,C
TEST_22168,D
TEST_22169,B
TEST_22170,C
TEST_22171,A
TEST_22172,C
TEST_22173,B
TEST_22174,D
TEST_22175,A
TEST_22176,B
TEST_22177,B
TEST_22178,D
TEST_22179,F
TEST_22180,B
TEST_22181,C
TEST_22182,A
TEST_22183,F
TEST_22184,B
TEST_22185,C
TEST_22186,B
TEST_22187,F
TEST_22188,A
TEST_22189,B
TEST_22190,D
TEST_22191,A
TEST_22192,B
TEST_22193,B
TEST_22194,A
TEST_22195,D
TEST_22196,C
TEST_22197,B
TEST_22198,B
TEST_22199,D
TEST_22200,B
TEST_22201,E
TEST_22202,B
TEST_22203,C
TEST_22204,A
TEST_22205,B
TEST_22206,B
TEST_22207,C
TEST_22208,A
TEST_22209,B
TEST_22210,B
TEST_22211,C
TEST_22212,B
TEST_22213,A
TEST_22214,A
TEST_22215,D
TEST_22216,F
TEST_22217,E
TEST_22218,C
TEST_22219,F
TEST_22220,A
TEST_22221,C
TEST_22222,B
TEST_22223,B
TEST_22224,B
TEST_22225,C
TEST_22226,E
TEST_22227,B
TEST_22228,D
TEST_22229,A
TEST_22230,B
TEST_22231,A
TEST_22232,B
TEST_22233,A
TEST_22234,C
TEST_22235,A
TEST_22236,A
TEST_22237,C
TEST_22238,B
TEST_22239,C
TEST_22240,F
TEST_22241,F
TEST_22242,A
TEST_22243,C
TEST_22244,C
TEST_22245,D
TEST_22246,B
TEST_22247,A
TEST_22248,C
TEST_22249,B
TEST_22250,A
TEST_22251,D
TEST_22252,A
TEST_22253,D
TEST_22254,B
TEST_22255,D
TEST_22256,A
TEST_22257,B
TEST_22258,B
TEST_22259,C
TEST_22260,B
TEST_22261,F
TEST_22262,A
TEST_22263,F
TEST_22264,E
TEST_22265,B
TEST_22266,B
TEST_22267,A
TEST_22268,C
TEST_22269,F
TEST_22270,C
TEST_22271,B
TEST_22272,B
TEST_22273,E
TEST_22274,B
TEST_22275,A
TEST_22276,C
TEST_22277,F
TEST_22278,B
TEST_22279,F
TEST_22280,A
TEST_22281,E
TEST_22282,C
TEST_22283,A
TEST_22284,C
TEST_22285,B
TEST_22286,A
TEST_22287,B
TEST_22288,F
TEST_22289,E
TEST_22290,B
TEST_22291,B
TEST_22292,F
TEST_22293,C
TEST_22294,B
TEST_22295,F
TEST_22296,B
TEST_22297,B
TEST_22298,B
TEST_22299,C
TEST_22300,C
TEST_22301,B
TEST_22302,A
TEST_22303,C
TEST_22304,A
TEST_22305,B
TEST_22306,B
TEST_22307,B
TEST_22308,B
TEST_22309,A
TEST_22310,B
TEST_22311,B
TEST_22312,B
TEST_22313,A
TEST_22314,A
TEST_22315,B
TEST_22316,F
TEST_22317,A
TEST_22318,C
TEST_22319,B
TEST_22320,D
TEST_22321,B
TEST_22322,B
TEST_22323,C
TEST_22324,B
TEST_22325,F
TEST_22326,B
TEST_22327,D
TEST_22328,A
TEST_22329,C
TEST_22330,B
TEST_22331,A
TEST_22332,A
TEST_22333,B
TEST_22334,B
TEST_22335,D
TEST_22336,A
TEST_22337,B
TEST_22338,A
TEST_22339,A
TEST_22340,B
TEST_22341,C
TEST_22342,C
TEST_22343,A
TEST_22344,B
TEST_22345,A
TEST_22346,B
TEST_22347,B
TEST_22348,E
TEST_22349,B
TEST_22350,F
TEST_22351,B
TEST_22352,A
TEST_22353,B
TEST_22354,C
TEST_22355,E
TEST_22356,C
TEST_22357,F
TEST_22358,A
TEST_22359,B
TEST_22360,B
TEST_22361,D
TEST_22362,A
TEST_22363,C
TEST_22364,A
TEST_22365,A
TEST_22366,A
TEST_22367,A
TEST_22368,A
TEST_22369,F
TEST_22370,B
TEST_22371,C
TEST_22372,B
TEST_22373,C
TEST_22374,C
TEST_22375,B
TEST_22376,B
TEST_22377,F
TEST_22378,C
TEST_22379,C
TEST_22380,B
TEST_22381,B
TEST_22382,E
TEST_22383,A
TEST_22384,F
TEST_22385,C
TEST_22386,A
TEST_22387,B
TEST_22388,D
TEST_22389,C
TEST_22390,F
TEST_22391,A
TEST_22392,B
TEST_22393,B
TEST_22394,B
TEST_22395,E
TEST_22396,A
TEST_22397,B
TEST_22398,C
TEST_22399,B
TEST_22400,C
TEST_22401,G
TEST_22402,A
TEST_22403,B
TEST_22404,A
TEST_22405,C
TEST_22406,C
TEST_22407,A
TEST_22408,C
TEST_22409,D
TEST_22410,D
TEST_22411,A
TEST_22412,C
TEST_22413,B
TEST_22414,B
TEST_22415,B
TEST_22416,B
TEST_22417,B
TEST_22418,B
TEST_22419,A
TEST_22420,B
TEST_22421,B
TEST_22422,B
TEST_22423,C
TEST_22424,F
TEST_22425,B
TEST_22426,A
TEST_22427,A
TEST_22428,D
TEST_22429,C
TEST_22430,B
TEST_22431,F
TEST_22432,B
TEST_22433,F
TEST_22434,A
TEST_22435,C
TEST_22436,C
TEST_22437,F
TEST_22438,B
TEST_22439,D
TEST_22440,B
TEST_22441,C
TEST_22442,C
TEST_22443,B
TEST_22444,C
TEST_22445,C
TEST_22446,A
TEST_22447,B
TEST_22448,C
TEST_22449,E
TEST_22450,F
TEST_22451,C
TEST_22452,A
TEST_22453,B
TEST_22454,E
TEST_22455,C
TEST_22456,C
TEST_22457,A
TEST_22458,C
TEST_22459,B
TEST_22460,C
TEST_22461,D
TEST_22462,C
TEST_22463,F
TEST_22464,E
TEST_22465,C
TEST_22466,F
TEST_22467,C
TEST_22468,A
TEST_22469,D
TEST_22470,A
TEST_22471,C
TEST_22472,C
TEST_22473,E
TEST_22474,D
TEST_22475,B
TEST_22476,B
TEST_22477,C
TEST_22478,B
TEST_22479,A
TEST_22480,E
TEST_22481,D
TEST_22482,C
TEST_22483,C
TEST_22484,C
TEST_22485,B
TEST_22486,A
TEST_22487,B
TEST_22488,B
TEST_22489,A
TEST_22490,C
TEST_22491,B
TEST_22492,C
TEST_22493,C
TEST_22494,D
TEST_22495,A
TEST_22496,F
TEST_22497,E
TEST_22498,E
TEST_22499,C
TEST_22500,B
TEST_22501,D
TEST_22502,C
TEST_22503,C
TEST_22504,B
TEST_22505,B
TEST_22506,B
TEST_22507,E
TEST_22508,D
TEST_22509,D
TEST_22510,A
TEST_22511,B
TEST_22512,B
TEST_22513,F
TEST_22514,F
TEST_22515,B
TEST_22516,C
TEST_22517,B
TEST_22518,F
TEST_22519,B
TEST_22520,C
TEST_22521,B
TEST_22522,B
TEST_22523,C
TEST_22524,C
TEST_22525,C
TEST_22526,A
TEST_22527,C
